id,phenomenon,standard_sentence,informal_sentence,meaning_same,notes,n_phenomena,component_phenomena,subphenomena,is_pure,standard_tokens,informal_tokens,standard_token_count,informal_token_count,standard_pll_score,informal_pll_score,standard_nll_score,informal_nll_score,standard_perplexity,informal_perplexity,representation_cosine_similarity,model_family
314,verlan+sms+spoken,Il n'y a pas de fête chez mon frère aujourd'hui.,Y a pas de teuf chez mon reuf ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁mon', '▁frère', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁mon', '▁re', 'uf', '▁a', 'j', 'd', '.']",15,14,-10.439888509114583,-10.34352547781808,,,,,0.7875922322273254,masked_lm
315,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à mon frère ?,Tu peux envoyer le num du rdv à mon reuf ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁mon', '▁frère', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁mon', '▁re', 'uf', '▁?']",17,13,-10.328631232766543,-10.407640897310698,,,,,0.9359574317932129,masked_lm
316,verlan+sms+spoken,Je ne sais pas pourquoi ton frère est fou avant le rendez-vous d'aujourd'hui.,Je sais pas pk ton reuf est ouf avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁ton', '▁frère', '▁est', '▁fou', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁ton', '▁re', 'uf', '▁est', '▁ou', 'f', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",20,19,-10.351546478271484,-10.280445299650493,,,,,0.8530961871147156,masked_lm
317,verlan+sms+spoken,Nous allons voir ton frère à la fête dans quinze minutes.,On va voir ton reuf à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁ton', '▁frère', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁ton', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.388049443562826,-10.353868756975446,,,,,0.9272245764732361,masked_lm
318,verlan+sms+spoken,Ce n'est pas ton frère qui envoie le message du rendez-vous aujourd'hui.,C'est pas ton reuf qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁ton', '▁frère', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁ton', '▁re', 'uf', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.508861340974507,-10.443727192125822,,,,,0.8938548564910889,masked_lm
319,verlan+sms+spoken,Il n'y a pas de fête chez ton frère aujourd'hui.,Y a pas de teuf chez ton reuf ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁ton', '▁frère', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁ton', '▁re', 'uf', '▁a', 'j', 'd', '.']",15,14,-10.448301188151042,-10.320098876953125,,,,,0.8078206181526184,masked_lm
320,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à ton frère ?,Tu peux envoyer le num du rdv à ton reuf ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁ton', '▁frère', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁ton', '▁re', 'uf', '▁?']",17,13,-10.328443639418659,-10.413311298076923,,,,,0.9376037120819092,masked_lm
321,verlan+sms+spoken,Je ne sais pas pourquoi son père est lourd avant le rendez-vous d'aujourd'hui.,Je sais pas pk son reup est relou avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁son', '▁père', '▁est', '▁lourd', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁son', '▁re', 'up', '▁est', '▁re', 'lou', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",20,19,-10.335337829589843,-10.220291137695312,,,,,0.8980007171630859,masked_lm
322,verlan+sms+spoken,Nous allons voir son père à la fête dans quinze minutes.,On va voir son reup à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁son', '▁père', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁son', '▁re', 'up', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.404438018798828,-10.317295619419642,,,,,0.926299512386322,masked_lm
323,verlan+sms+spoken,Ce n'est pas son père qui envoie le message du rendez-vous aujourd'hui.,C'est pas son reup qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁son', '▁père', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁son', '▁re', 'up', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.473933169716283,-10.385115774054276,,,,,0.9042423963546753,masked_lm
324,verlan+sms+spoken,Il n'y a pas de fête chez son père aujourd'hui.,Y a pas de teuf chez son reup ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁son', '▁père', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁son', '▁re', 'up', '▁a', 'j', 'd', '.']",15,14,-10.432424926757813,-10.268604823521205,,,,,0.7868635654449463,masked_lm
325,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à son père ?,Tu peux envoyer le num du rdv à son reup ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁son', '▁père', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁son', '▁re', 'up', '▁?']",17,13,-10.305305032169118,-10.327477088341347,,,,,0.9359069466590881,masked_lm
326,verlan+sms+spoken,Je ne sais pas pourquoi cette femme est bizarre avant le rendez-vous d'aujourd'hui.,Je sais pas pk cette meuf est zarbi avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁cette', '▁femme', '▁est', '▁bizarre', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁cette', '▁me', 'uf', '▁est', '▁', 'zar', 'bi', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",20,20,-10.313619995117188,-10.406385040283203,,,,,0.902163028717041,masked_lm
327,verlan+sms+spoken,Nous allons voir cette femme à la fête dans quinze minutes.,On va voir cette meuf à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁cette', '▁femme', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁cette', '▁me', 'uf', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.389715830485025,-10.396939958844866,,,,,0.9452496767044067,masked_lm
328,verlan+sms+spoken,Ce n'est pas cette femme qui envoie le message du rendez-vous aujourd'hui.,C'est pas cette meuf qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁cette', '▁femme', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁cette', '▁me', 'uf', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.478164672851562,-10.467805561266447,,,,,0.923783004283905,masked_lm
329,verlan+sms+spoken,Il n'y a pas de fête chez cette femme aujourd'hui.,Y a pas de teuf chez cette meuf ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁cette', '▁femme', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁cette', '▁me', 'uf', '▁a', 'j', 'd', '.']",15,14,-10.356150309244791,-10.406853812081474,,,,,0.8554039597511292,masked_lm
330,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à cette femme ?,Tu peux envoyer le num du rdv à cette meuf ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁cette', '▁femme', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁cette', '▁me', 'uf', '▁?']",17,13,-10.313550163717832,-10.488526564378004,,,,,0.9569954872131348,masked_lm
331,verlan+sms+spoken,Je ne sais pas pourquoi ta mère est énervée avant le rendez-vous d'aujourd'hui.,Je sais pas pk ta reum est vénère avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁ta', '▁mère', '▁est', '▁énervé', 'e', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁ta', '▁re', 'um', '▁est', '▁vé', 'n', 'ère', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",21,20,-10.364667619977679,-10.275419616699219,,,,,0.794446587562561,masked_lm
332,verlan+sms+spoken,Nous allons voir ta mère à la fête dans quinze minutes.,On va voir ta reum à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁ta', '▁mère', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁ta', '▁re', 'um', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.449337005615234,-10.375291006905693,,,,,0.901252806186676,masked_lm
333,verlan+sms+spoken,Ce n'est pas ta mère qui envoie le message du rendez-vous aujourd'hui.,C'est pas ta reum qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁ta', '▁mère', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁ta', '▁re', 'um', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.52487584164268,-10.427874113384046,,,,,0.8946959376335144,masked_lm
334,verlan+sms+spoken,Il n'y a pas de fête chez ta mère aujourd'hui.,Y a pas de teuf chez ta reum ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁ta', '▁mère', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁ta', '▁re', 'um', '▁a', 'j', 'd', '.']",15,14,-10.414007568359375,-10.326610020228795,,,,,0.7570322155952454,masked_lm
335,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à ta mère ?,Tu peux envoyer le num du rdv à ta reum ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁ta', '▁mère', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁ta', '▁re', 'um', '▁?']",17,13,-10.346042408662683,-10.367796677809496,,,,,0.9228927493095398,masked_lm
336,verlan+sms+spoken,Je ne sais pas pourquoi mon frère est louche avant le rendez-vous d'aujourd'hui.,Je sais pas pk mon reuf est chelou avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁mon', '▁frère', '▁est', '▁l', 'ouche', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁mon', '▁re', 'uf', '▁est', '▁che', 'lou', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",21,19,-10.352998279389881,-10.277871382863898,,,,,0.8756067156791687,masked_lm
337,verlan+sms+spoken,Nous allons voir mon frère à la fête dans quinze minutes.,On va voir mon reuf à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁mon', '▁frère', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁mon', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.396705627441406,-10.329463413783483,,,,,0.9148176908493042,masked_lm
338,verlan+sms+spoken,Ce n'est pas mon frère qui envoie le message du rendez-vous aujourd'hui.,C'est pas mon reuf qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁mon', '▁frère', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁mon', '▁re', 'uf', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.472033852025083,-10.413238525390625,,,,,0.8989988565444946,masked_lm
339,verlan+sms+spoken,Il n'y a pas de fête chez mon frère aujourd'hui.,Y a pas de teuf chez mon reuf ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁mon', '▁frère', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁mon', '▁re', 'uf', '▁a', 'j', 'd', '.']",15,14,-10.439888509114583,-10.34352547781808,,,,,0.7875922322273254,masked_lm
340,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à mon frère ?,Tu peux envoyer le num du rdv à mon reuf ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁mon', '▁frère', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁mon', '▁re', 'uf', '▁?']",17,13,-10.328631232766543,-10.407640897310698,,,,,0.9359574317932129,masked_lm
341,verlan+sms+spoken,Je ne sais pas pourquoi ton frère est fou avant le rendez-vous d'aujourd'hui.,Je sais pas pk ton reuf est ouf avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁ton', '▁frère', '▁est', '▁fou', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁ton', '▁re', 'uf', '▁est', '▁ou', 'f', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",20,19,-10.351546478271484,-10.280445299650493,,,,,0.8530961871147156,masked_lm
342,verlan+sms+spoken,Nous allons voir ton frère à la fête dans quinze minutes.,On va voir ton reuf à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁ton', '▁frère', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁ton', '▁re', 'uf', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.388049443562826,-10.353868756975446,,,,,0.9272245764732361,masked_lm
343,verlan+sms+spoken,Ce n'est pas ton frère qui envoie le message du rendez-vous aujourd'hui.,C'est pas ton reuf qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁ton', '▁frère', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁ton', '▁re', 'uf', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.508861340974507,-10.443727192125822,,,,,0.8938548564910889,masked_lm
344,verlan+sms+spoken,Il n'y a pas de fête chez ton frère aujourd'hui.,Y a pas de teuf chez ton reuf ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁ton', '▁frère', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁ton', '▁re', 'uf', '▁a', 'j', 'd', '.']",15,14,-10.448301188151042,-10.320098876953125,,,,,0.8078206181526184,masked_lm
345,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à ton frère ?,Tu peux envoyer le num du rdv à ton reuf ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁ton', '▁frère', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁ton', '▁re', 'uf', '▁?']",17,13,-10.328443639418659,-10.413311298076923,,,,,0.9376037120819092,masked_lm
346,verlan+sms+spoken,Je ne sais pas pourquoi son père est lourd avant le rendez-vous d'aujourd'hui.,Je sais pas pk son reup est relou avant le rdv d'ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Je', '▁ne', '▁sais', '▁pas', '▁pourquoi', '▁son', '▁père', '▁est', '▁lourd', '▁avant', '▁le', '▁rendez', '-', 'vous', '▁d', ""'"", 'aujourd', ""'"", 'hui', '.']","['▁Je', '▁sais', '▁pas', '▁p', 'k', '▁son', '▁re', 'up', '▁est', '▁re', 'lou', '▁avant', '▁le', '▁rdv', '▁d', ""'"", 'aj', 'd', '.']",20,19,-10.335337829589843,-10.220291137695312,,,,,0.8980007171630859,masked_lm
347,verlan+sms+spoken,Nous allons voir son père à la fête dans quinze minutes.,On va voir son reup à la teuf dans 15 min.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Nous', '▁allons', '▁voir', '▁son', '▁père', '▁à', '▁la', '▁fête', '▁dans', '▁quinze', '▁minutes', '.']","['▁On', '▁va', '▁voir', '▁son', '▁re', 'up', '▁à', '▁la', '▁te', 'uf', '▁dans', '▁15', '▁min', '.']",12,14,-10.404438018798828,-10.317295619419642,,,,,0.926299512386322,masked_lm
348,verlan+sms+spoken,Ce n'est pas son père qui envoie le message du rendez-vous aujourd'hui.,C'est pas son reup qui envoie le msg du rdv ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Ce', '▁n', ""'"", 'est', '▁pas', '▁son', '▁père', '▁qui', '▁envoie', '▁le', '▁message', '▁du', '▁rendez', '-', 'vous', '▁aujourd', ""'"", 'hui', '.']","['▁C', ""'"", 'est', '▁pas', '▁son', '▁re', 'up', '▁qui', '▁envoie', '▁le', '▁m', 's', 'g', '▁du', '▁rdv', '▁a', 'j', 'd', '.']",19,19,-10.473933169716283,-10.385115774054276,,,,,0.9042423963546753,masked_lm
349,verlan+sms+spoken,Il n'y a pas de fête chez son père aujourd'hui.,Y a pas de teuf chez son reup ajd.,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Il', '▁n', ""'"", 'y', '▁a', '▁pas', '▁de', '▁fête', '▁chez', '▁son', '▁père', '▁aujourd', ""'"", 'hui', '.']","['▁Y', '▁a', '▁pas', '▁de', '▁te', 'uf', '▁chez', '▁son', '▁re', 'up', '▁a', 'j', 'd', '.']",15,14,-10.432424926757813,-10.268604823521205,,,,,0.7868635654449463,masked_lm
350,verlan+sms+spoken,Est-ce que tu peux envoyer le numéro du rendez-vous à son père ?,Tu peux envoyer le num du rdv à son reup ?,1,verlan lexical substitution + sms abbreviation/contraction + spoken syntax/register,3,"verlan, sms, spoken",verlan_lexical; sms_graphic; spoken_register,0,"['▁Est', '-', 'ce', '▁que', '▁tu', '▁peux', '▁envoyer', '▁le', '▁numéro', '▁du', '▁rendez', '-', 'vous', '▁à', '▁son', '▁père', '▁?']","['▁Tu', '▁peux', '▁envoyer', '▁le', '▁n', 'um', '▁du', '▁rdv', '▁à', '▁son', '▁re', 'up', '▁?']",17,13,-10.305305032169118,-10.327477088341347,,,,,0.9359069466590881,masked_lm
